name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;93;0;139;3045;1567;3045;1107;0
header;65;140;65;171;1701;171;1701;140
A;885;201;885;229;904;229;904;201
A;464;533;464;548;472;548;472;533
A;574;661;574;686;588;686;588;661
B;885;870;885;896;906;896;906;870
A;990;978;990;978;991;978;991;978
A;181;1220;181;1226;187;1226;187;1220
B;858;1221;858;1236;867;1236;867;1221
A;197;1312;197;1318;203;1318;203;1312
C;884;1546;884;1576;906;1576;906;1546
D;889;2227;889;2254;909;2254;909;2227
A;1291;2399;1291;2401;1292;2401;1292;2399
A;1109;2498;1109;2498;1109;2498;1109;2498
A;1417;2507;1417;2514;1424;2514;1424;2507
A;1178;2744;1178;2759;1185;2759;1185;2744
D;571;2750;571;2765;580;2765;580;2750
C;1063;2784;1063;2810;1086;2810;1086;2784
A;1357;2842;1357;2844;1361;2844;1361;2842
C;1267;2867;1267;2895;1287;2895;1287;2867
B;134;2871;134;2887;150;2887;150;2871
B;1065;2871;1065;2886;1084;2886;1084;2871
B;751;2872;751;2899;758;2899;758;2872
A;851;2896;851;2896;851;2896;851;2896
