name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;952;0;952;3037;1527;3037;1687;0
header;168;161;168;195;1793;195;1793;161
A;1173;131;1173;131;1173;131;1173;131
A;969;226;969;254;991;254;991;226
B;970;910;970;936;989;936;989;910
A;1266;1364;1266;1364;1266;1364;1266;1364
A;1565;1562;1565;1567;1570;1567;1570;1562
C;966;1583;966;1611;987;1611;987;1583
A;1542;1710;1542;1720;1547;1720;1547;1710
B;1279;1929;1279;1943;1287;1943;1287;1929
A;1462;2155;1462;2160;1467;2160;1467;2155
D;967;2253;967;2279;988;2279;988;2253
A;1520;2648;1520;2648;1522;2648;1522;2648
B;1293;2710;1293;2725;1302;2725;1302;2710
