name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;450;0;518;3035;987;3035;918;0
header;194;124;194;162;1819;162;1819;124
B;486;728;486;744;494;744;494;728
B;783;820;783;836;791;836;791;820
A;477;846;477;850;481;850;481;846
A;806;1961;806;1965;811;1965;811;1961
A;884;2114;884;2130;892;2130;892;2114
A;686;2115;686;2130;694;2130;694;2115
A;859;2126;859;2138;865;2138;865;2126
A;815;2297;815;2313;824;2313;824;2297
B;664;2344;664;2360;673;2360;673;2344
B;512;2401;512;2417;535;2417;535;2401
D;731;2531;731;2575;760;2575;760;2531
