name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;388;0;479;3037;1680;3037;1406;0
header;97;180;97;218;1717;218;1717;180
A;1296;67;1296;68;1296;68;1296;67
A;903;244;903;271;923;271;923;244
A;1037;412;1037;416;1046;416;1046;412
B;1109;478;1109;494;1118;494;1118;478
B;875;619;875;634;884;634;884;619
A;1305;663;1305;679;1314;679;1314;663
B;1401;882;1401;898;1422;898;1422;882
B;1454;892;1454;907;1462;907;1462;892
B;905;917;905;943;922;943;922;917
B;875;1074;875;1090;883;1090;883;1074
B;1462;1576;1462;1592;1471;1592;1471;1576
C;902;1583;902;1610;923;1610;923;1583
B;541;1805;541;1820;550;1820;550;1805
B;1080;2079;1080;2094;1088;2094;1088;2079
D;909;2255;909;2285;932;2285;932;2255
B;1238;2354;1238;2369;1247;2369;1247;2354
A;886;2445;886;2451;892;2451;892;2445
B;778;2537;778;2553;788;2553;788;2537
B;924;2891;924;2906;946;2906;946;2891
D;1166;2892;1166;2908;1186;2908;1186;2892
